blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,short,inter,0.674,0.4,8,8,111.480135917664,112.48057103157,112.48057103157,113.146821975708,113.146821975708,113.16348695755,113.563493013382,113.896909952164,113.996974945068,114.113502025604,114.413500070572,267.721637711775,28.0320668316305,1205.80004882812,433.899993896484,0.333416938781738,9
space,upright,1920,0,960,540,left,long,inter,0.585,1.6,8,8,115.413510084152,116.413938999176,116.413938999176,116.996856927872,116.996856927872,117.013529062271,118.613542079926,119.018647909164,119.118726968765,119.230220079422,119.530224084854,308.312398653662,16.4509949128195,1236.40002441406,403.399993896484,0.405105829238892,9
space,upright,1920,0,960,540,left,long,short,0.852,1.6,6,6,120.530232906342,121.530668020248,121.530668020248,122.380250930786,122.380250930786,122.396914958954,123.99693608284,124.244572877884,124.344634056091,124.446939945221,124.746944904327,279.183378980776,7.0324905372868,1206.69995117188,409.299987792969,0.247636795043945,9
space,upright,1920,0,960,540,left,short,short,0.665,0.4,6,6,125.747370004654,126.746963024139,126.746963024139,127.413634061813,127.413634061813,127.430306911469,127.830309867859,128.177531957626,128.277593851089,128.380311965942,128.68032002449,238.185980488503,11.5156864645832,1173,433.399993896484,0.347222089767456,9
space,upright,1920,0,960,540,left,inter,inter,0.872,0.8,8,8,129.680744886398,130.680336952209,130.680336952209,131.547013998032,131.547013998032,131.563679933548,132.363687992096,132.699365854263,132.799431085587,132.913697957993,133.213697910309,352.471319079903,2.86530324837823,1268.59997558594,369.700012207031,0.335677862167358,9
space,upright,1920,0,960,540,left,long,inter,0.973,1.6,8,8,134.214129924774,135.21414399147,135.21414399147,136.180397033691,136.180397033691,136.197062969208,137.797079086304,138.036314964294,138.136376857758,138.247089862823,138.547090053558,364.302733691232,56.2874669151368,1301.30004882812,412.600006103516,0.239235877990723,9
space,upright,1920,0,960,540,left,inter,long,0.841,0.8,12,12,139.547096014023,140.547520875931,140.547520875931,141.38045501709,141.38045501709,141.397119998932,142.19712805748,142.556062936783,142.656121015549,142.763800859451,143.06380200386,367.12293581306,6.2644491730827,1283,365.5,0.358934879302979,9
space,upright,1920,0,960,540,left,short,long,0.784,0.4,12,12,144.064236879349,145.064257860184,145.064257860184,145.84716296196,145.84716296196,145.863829851151,146.263835906982,146.596888065338,146.696938037872,146.813844919205,147.113849878311,406.923518771519,9.23324669681956,1319.09997558594,348.600006103516,0.333052158355713,9
space,upright,1920,0,960,540,left,short,long,0.583,0.4,12,12,148.114294052124,149.114289999008,149.114289999008,149.697211027145,149.697211027145,149.713876962662,150.113879919052,150.43171787262,150.531769037247,150.647336006165,150.947224855423,536.951897339189,9.75616409080101,1432.69995117188,285.299987792969,0.317837953567505,9
space,upright,1920,0,960,540,left,long,short,0.568,1.6,6,6,151.947677850723,152.947685003281,152.947685003281,153.514344930649,153.514344930649,153.531003952026,155.13060092926,155.352462053299,155.452512025833,155.563935041428,155.863937854767,275.001879057413,11.0308845413262,1204.90002441406,414.899993896484,0.221861124038696,9
space,upright,1920,0,960,540,left,inter,short,0.897,0.8,6,6,156.864388942719,157.864373922348,157.864373922348,158.76396894455,158.76396894455,158.780633926392,159.580646038055,159.862335920334,159.962388038635,160.080754995346,160.380658864975,210.065200885458,16.2004116262213,1134.59997558594,423.200012207031,0.281689882278442,9
space,upright,1920,0,960,540,left,short,inter,0.607,0.4,8,8,161.380667924881,162.381109952927,162.381109952927,162.98068189621,162.98068189621,162.997346878052,163.397355079651,163.818227052689,163.918277978897,164.030695915222,164.330694913864,351.558440351562,6.04654863920792,1263.40002441406,362.399993896484,0.42087197303772,9
