blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,RT,blockNum
time,upleft,0,0,960,540,right,long,inter,0.849,1.6,8,8,107.222388029099,108.222393035889,108.222393035889,109.071974039078,109.071974039078,109.088635921478,110.688654899597,112.262650966644,112.36270904541,112.472003936768,112.772011041641,1.57399606704712,2
time,upleft,0,0,960,540,right,short,inter,0.66,0.4,8,8,113.772451877594,114.772469997406,114.772469997406,115.438704013824,115.438704013824,115.455488920212,115.855371952057,116.42947101593,116.529527902603,116.638714075089,116.938716888428,0.574099063873291,2
time,upleft,0,0,960,540,right,inter,short,0.638,0.8,6,6,117.939163923264,118.93878698349,118.93878698349,119.572126865387,119.572126865387,119.588793039322,120.388799905777,121.296293020248,121.396349906921,121.505426883698,121.805876016617,0.907493114471436,2
time,upleft,0,0,960,540,right,short,long,0.984,0.4,12,12,122.80587387085,123.80545091629,123.80545091629,124.788795948029,124.788795948029,124.805463075638,125.205470085144,125.965094089508,126.06514787674,126.172146081924,126.472269058228,0.759624004364014,2
time,upleft,0,0,960,540,right,long,short,0.887,1.6,6,6,127.472594976425,128.472599029541,128.472599029541,129.355506896973,129.355506896973,129.372176885605,130.972188949585,131.624873876572,131.724929094315,131.838871955872,132.138870000839,0.652684926986694,2
time,upleft,0,0,960,540,right,short,short,0.984,0.4,6,6,133.139297008514,134.13930606842,134.13930606842,135.122230052948,135.122230052948,135.138897895813,135.538903951645,135.94478392601,136.044838905334,136.155575037003,136.45569396019,0.405879974365234,2
time,upleft,0,0,960,540,right,short,inter,0.807,0.4,8,8,137.455712080002,138.455726861954,138.455726861954,139.255657911301,139.255657911301,139.272321939468,139.672327041626,140.170726060867,140.270781040192,140.3889939785,140.689004898071,0.498399019241333,2
time,upleft,0,0,960,540,right,short,long,0.892,0.4,12,12,141.689018011093,142.689399003983,142.689399003983,143.588986873627,143.588986873627,143.605650901794,144.005655050278,144.472555875778,144.572608947754,144.688996076584,144.989000082016,0.466900825500488,2
time,upleft,0,0,960,540,right,long,long,0.684,1.6,12,12,145.989435911179,146.989018917084,146.989018917084,147.672365903854,147.672365903854,147.689028978348,149.289139032364,151.105261087418,151.205317020416,151.322859048843,151.622844934464,1.81612205505371,2
time,upleft,0,0,960,540,right,long,long,0.678,1.6,12,12,152.622849941254,153.622838973999,153.622838973999,154.305763959885,154.305763959885,154.322429895401,155.922441005707,157.858108043671,157.958167076111,158.072915077209,158.372917890549,1.93566703796387,2
