blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,long,short,0.607,1.6,6,6,234.027715921402,235.028149843216,235.028149843216,235.627734899521,235.627734899521,235.644400835037,237.244418859482,237.665200948715,237.765259981155,237.877758979797,238.177760839462,270.165526095537,11.7335803488643,1201,417.899993896484,0.420782089233398,9
space,upright,1920,0,960,540,left,inter,long,0.957,0.8,12,12,256.311702013016,257.31129693985,257.31129693985,258.261300802231,258.261300802231,258.27796792984,259.077978849411,259.601506948471,259.701563835144,259.811322927475,260.111325979233,506.472515171623,22.8897232855215,1412.19995117188,311.899993896484,0.523528099060059,9
space,downright,1920,1080,960,540,left,long,inter,0.524,1.6,8,8,12.500235080719,13.5002250671387,13.5002250671387,14.0165259838104,14.0165259838104,14.033262014389,15.6332020759583,15.6335799694061,15.7336418628693,15.849869966507,16.1498808860779,281.859604043576,11.1561562358444,1200,687.799987792969,0.000377893447875977,10
space,downright,1920,1080,960,540,left,inter,long,0.876,0.8,12,12,17.150279045105,18.1502940654755,18.1502940654755,19.0333170890808,19.0333170890808,19.049861907959,19.8498690128326,20.2475979328156,20.3476538658142,20.4498739242554,20.7498779296875,483.993231844909,1.35641070834972,1382.5,776.099975585938,0.39772891998291,10
space,downright,1920,1080,960,540,left,short,short,0.692,0.4,6,6,21.749890089035,22.7503180503845,22.7503180503845,23.4499099254608,23.4499099254608,23.4665720462799,23.8665800094604,24.4644598960876,24.5645260810852,24.666622877121,24.9666419029236,259.366157341738,5.12593234901412,1183.5,671.599975585938,0.597879886627197,10
space,downright,1920,1080,960,540,left,inter,short,0.895,0.8,6,6,25.9670329093933,26.9666130542755,26.9666130542755,27.8666160106659,27.8666160106659,27.8832859992981,28.6832909584045,29.1862599849701,29.286318063736,29.3999679088593,29.6999709606171,278.207302876876,13.2643035048015,1195.69995117188,687.799987792969,0.502969026565552,10
space,downright,1920,1080,960,540,left,short,long,0.963,0.4,12,12,30.7003979682922,31.7004170417786,31.7004170417786,32.666671037674,32.666671037674,32.6833369731903,33.0833349227905,33.6780519485474,33.7781119346619,33.8833448886871,34.1833500862122,421.415763704255,8.99901476097352,1322.80004882812,754.400024414062,0.594717025756836,10
space,downright,1920,1080,960,540,left,long,short,0.537,1.6,6,6,35.1837739944458,36.1837768554688,36.1837768554688,36.717139005661,36.717139005661,36.7337939739227,38.3333899974823,38.9018070697784,39.0018730163574,39.1167330741882,39.4167358875275,250.368123681829,13.4603601235803,1171.30004882812,674.299987792969,0.568417072296143,10
space,downright,1920,1080,960,540,left,short,long,0.84,0.4,12,12,40.4171779155731,41.4171850681305,41.4171850681305,42.2501010894775,42.2501010894775,42.2667689323425,42.6667740345001,43.4287619590759,43.5288178920746,43.633446931839,43.9338939189911,453.407873100646,8.78112087669238,1350.80004882812,769.900024414062,0.761987924575806,10
space,downright,1920,1080,960,540,left,inter,inter,0.864,0.8,8,8,44.9338760375977,45.9334709644318,45.9334709644318,46.8001420497894,46.8001420497894,46.8168110847473,47.6168179512024,48.2045269012451,48.3045859336853,48.4168269634247,48.7168290615082,316.494917379492,7.8223891157741,1239.59997558594,688.299987792969,0.587708950042725,10
space,downright,1920,1080,960,540,left,short,short,0.731,0.4,6,6,49.717257976532,50.7172689437866,50.7172689437866,51.4501929283142,51.4501929283142,51.4668619632721,51.8668658733368,52.5573809146881,52.6574449539185,52.7668750286102,53.066871881485,232.620730026553,9.34762635696115,1158,662.099975585938,0.690515041351318,10
space,downright,1920,1080,960,540,left,short,long,0.76,0.4,12,12,54.0673170089722,55.0668950080872,55.0668950080872,55.8335709571838,55.8335709571838,55.8502340316772,56.2502388954163,57.1932640075684,57.2933259010315,57.4002530574799,57.7002539634705,625.962286438224,27.4328520002637,1491.59997558594,870.5,0.9430251121521,10
space,downright,1920,1080,960,540,left,short,inter,0.877,0.4,8,8,58.7007019519806,59.7007100582123,59.7007100582123,60.5836179256439,60.5836179256439,60.6002888679504,61.0002899169922,61.5002090930939,61.6002819538116,61.7169609069824,62.0169670581818,269.057644991043,19.9100869241571,1184.09997558594,688.900024414062,0.499919176101685,10
space,downright,1920,1080,960,540,left,inter,long,0.916,0.8,12,12,63.0173940658569,64.0169858932495,64.0169858932495,64.9336659908295,64.9336659908295,64.95032787323,65.750335931778,66.2020189762115,66.3020830154419,66.4170110225677,66.7170178890228,416.774863099049,16.5980440264973,1331.09997558594,729.700012207031,0.451683044433594,10
