blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downright,1920,1080,960,540,left,inter,inter,0.601,0.8,8,8,152.909677028656,153.910128116608,153.910128116608,154.509693145752,154.509693145752,154.52635717392,155.326367139816,155.603023052216,155.703081130981,155.809709072113,156.109706163406,252.727620176347,3.56801235510362,1178.5,667,0.276655912399292,1
space,downright,1920,1080,960,540,left,inter,inter,0.797,0.8,8,8,157.109721183777,158.110169172287,158.110169172287,158.909734010696,158.909734010696,158.926403999329,159.726415157318,160.381128072739,160.481183052063,160.593090057373,160.893093109131,203.908357532213,15.8735575006123,1129.40002441406,653.5,0.654712915420532,1
space,downright,1920,1080,960,540,left,inter,inter,0.986,0.8,8,8,161.893520116806,162.893535137177,162.893535137177,163.876449108124,163.876449108124,163.89312005043,164.693127155304,164.989939212799,165.089991092682,165.193133115768,165.493134021759,288.240163823532,18.5645815493713,1201.59997558594,697.200012207031,0.296812057495117,1
space,downright,1920,1080,960,540,left,short,inter,0.844,0.4,8,8,166.493585109711,167.49357509613,167.49357509613,168.34316110611,168.34316110611,168.359831094742,168.759952068329,169.217559099197,169.317616224289,169.426509141922,169.726513147354,252.938470981659,25.3791782023769,1166.90002441406,685.5,0.45760703086853,1
space,downright,1920,1080,960,540,left,long,short,0.655,1.6,6,6,170.727187156677,171.727037191391,171.727037191391,172.376535177231,172.376535177231,172.393204212189,173.993220090866,174.267480134964,174.367542028427,174.476558208466,174.776559114456,178.067032522282,15.1654489238541,1107.19995117188,640.200012207031,0.2742600440979,1
space,downright,1920,1080,960,540,left,long,long,0.667,1.6,12,12,175.777004003525,176.777022123337,176.777022123337,177.443252086639,177.443252086639,177.459920167923,179.059940099716,179.308371067047,179.408427000046,179.526611089706,179.826614141464,458.972470510516,6.76020297705901,1363.30004882812,759.099975585938,0.248430967330933,1
space,downright,1920,1080,960,540,left,inter,short,0.808,0.8,6,6,180.827047109604,181.827062129974,181.827062129974,182.62664103508,182.62664103508,182.643406152725,183.443312168121,183.685306072235,183.785362005234,183.89331817627,184.193320035934,189.623062160507,8.75931020956463,1120.80004882812,640.5,0.24199390411377,1
space,downright,1920,1080,960,540,left,inter,short,0.502,0.8,6,6,185.193333148956,186.193773031235,186.193773031235,186.693343162537,186.693343162537,186.710010051727,187.5100710392,187.793158054352,187.893214225769,188.010076999664,188.310029029846,204.155704953927,21.168402827181,1126.59997558594,658,0.283087015151978,1
space,downright,1920,1080,960,540,left,short,long,0.899,0.4,12,12,189.310479164124,190.310046195984,190.310046195984,191.210057020187,191.210057020187,191.226726055145,191.626728057861,192.064037084579,192.164094209671,192.276737213135,192.576740026474,412.917138274807,11.5211723793333,1314.09997558594,752.400024414062,0.43730902671814,1
space,downright,1920,1080,960,540,left,short,inter,0.775,0.4,8,8,193.577162027359,194.577180147171,194.577180147171,195.360097169876,195.360097169876,195.376765012741,195.776772022247,196.120742082596,196.220795154572,196.326771020889,196.626781225204,253.477447019378,1.87390868351742,1180,665.900024414062,0.343970060348511,1
space,downright,1920,1080,960,540,left,inter,long,0.642,0.8,12,12,197.627222061157,198.627230167389,198.627230167389,199.276803016663,199.276803016663,199.293475151062,200.093477010727,200.351546049118,200.451602220535,200.56014919281,200.860150098801,407.807549473067,16.7941804403997,1306.90002441406,754.400024414062,0.258069038391113,1
space,downright,1920,1080,960,540,left,short,short,0.944,0.4,6,6,201.860598087311,202.860591173172,202.860591173172,203.8101811409,203.8101811409,203.826845169067,204.226855039597,204.644781112671,204.744840145111,204.860197067261,205.160316228867,182.914435856576,21.6314605792466,1107.69995117188,647.900024414062,0.417926073074341,1
space,downright,1920,1080,960,540,left,short,long,0.925,0.4,12,12,206.16020822525,207.160635232925,207.160635232925,208.093559026718,208.093559026718,208.110222101212,208.510227203369,209.050466060638,209.150520086288,209.26035618782,209.560241222382,419.241701669751,18.0743003609578,1316.19995117188,761.099975585938,0.540238857269287,1
space,downright,1920,1080,960,540,left,short,inter,0.649,0.4,8,8,210.560684204102,211.560687065125,211.560687065125,212.210267066956,212.210267066956,212.226932048798,212.626939058304,212.973163127899,213.073215007782,213.176942110062,213.476949214935,274.705216925448,15.77005657566,1191.30004882812,688.200012207031,0.346224069595337,1
space,downright,1920,1080,960,540,left,inter,short,0.584,0.8,6,6,214.477391004562,215.477402210236,215.477402210236,216.060725212097,216.060725212097,216.077402114868,216.876982212067,217.104260206223,217.204316139221,217.310367107391,217.610370159149,180.901744294714,22.857113678328,1105.19995117188,647.900024414062,0.227277994155884,1
space,downright,1920,1080,960,540,left,short,short,0.649,0.4,6,6,218.610764026642,219.610769033432,219.610769033432,220.26046204567,220.26046204567,220.277015209198,220.677018165588,220.99192404747,221.091985225677,221.193688154221,221.493694067001,269.120355904036,14.517213288199,1187.09997558594,684.400024414062,0.314905881881714,1
space,downright,1920,1080,960,540,left,long,long,0.753,1.6,12,12,222.494132995605,223.494136095047,223.494136095047,224.243717193604,224.243717193604,224.260505199432,225.86040520668,226.123856067657,226.223912000656,226.327074050903,226.627080202103,343.303990911531,12.8612317369309,1252.69995117188,719.400024414062,0.263450860977173,1
space,downright,1920,1080,960,540,left,short,inter,0.731,0.4,8,8,227.627535104752,228.627515077591,228.627515077591,229.360434055328,229.360434055328,229.377101182938,229.777109146118,230.18057513237,230.28062915802,230.39378118515,230.693781137466,230.582775754414,11.466698908263,1155.09997558594,662.900024414062,0.403465986251831,1
space,downright,1920,1080,960,540,left,short,short,0.792,0.4,6,6,231.694238185883,232.694241046906,232.694241046906,233.493808031082,233.493808031082,233.51047706604,233.910484075546,234.215776205063,234.315833091736,234.427151203156,234.72715306282,222.661712131469,29.9821998070032,1137.59997558594,674.299987792969,0.305292129516602,1
space,downright,1920,1080,960,540,left,long,short,0.898,1.6,6,6,239.977204084396,240.977650165558,240.977650165558,241.877228021622,241.877228021622,241.893895149231,243.493906021118,243.868153095245,243.968207120895,244.077250003815,244.377253055573,170.111820703241,10.7476185020046,1102.69995117188,632.599975585938,0.374247074127197,1
space,downright,1920,1080,960,540,left,short,inter,0.716,0.4,8,8,245.37770318985,246.377269029617,246.377269029617,247.093946218491,247.093946218491,247.110614061356,247.510618209839,248.038147211075,248.138200998306,248.243957042694,248.543964147568,269.172560587162,5.81234330173643,1191.69995117188,677,0.527529001235962,1
space,downright,1920,1080,960,540,left,inter,short,0.618,0.8,6,6,249.544407129288,250.544397115707,250.544397115707,251.161107063293,251.161107063293,251.177766084671,251.977327108383,252.246161222458,252.346218109131,252.460667133331,252.760786056519,166.056821506233,14.0922843060451,1097.30004882812,633.400024414062,0.268834114074707,1
space,downright,1920,1080,960,540,left,inter,long,0.808,0.8,12,12,253.760806083679,254.76081609726,254.76081609726,255.560747146606,255.560747146606,255.577414035797,256.377370119095,256.821805000305,256.921862125397,257.027380228043,257.327382087708,406.709876956135,12.272849093598,1308.30004882812,750,0.444434881210327,1
space,upright,1920,0,960,540,left,short,inter,0.82,0.4,8,8,3.26021790504456,4.25980401039124,4.25980401039124,5.07647395133972,5.07647395133972,5.09314703941345,5.49314904212952,6.03744292259216,6.13750004768372,6.24315500259399,6.54316091537476,280.452502643521,12.0113937214041,1210.09997558594,413.100006103516,0.544293880462646,2
space,upright,1920,0,960,540,left,inter,short,0.646,0.8,6,6,7.54359483718872,8.54360699653625,8.54360699653625,9.19318103790283,9.19318103790283,9.20997190475464,10.0098559856415,10.3603179454803,10.4603760242462,10.5766508579254,10.8765368461609,141.801227851585,10.0339841129344,1088.19995117188,479.399993896484,0.350461959838867,2
space,upright,1920,0,960,540,left,inter,short,0.905,0.8,6,6,11.8769829273224,12.8770909309387,12.8770909309387,13.7765598297119,13.7765598297119,13.793231010437,14.5932338237762,14.8651049137115,14.9651620388031,15.0765750408173,15.3765778541565,177.49937668726,8.96089264065541,1118.90002441406,460.899993896484,0.271871089935303,2
space,upright,1920,0,960,540,left,inter,inter,0.845,0.8,8,8,16.3770139217377,17.377023935318,17.377023935318,18.2267198562622,18.2267198562622,18.2432749271393,19.0432770252228,19.3539600372314,19.4540178775787,19.560075044632,19.8599538803101,287.699882724223,11.962386216303,1216.40002441406,409.5,0.310683012008667,2
space,upright,1920,0,960,540,left,long,long,0.794,1.6,12,12,20.8599598407745,21.8603959083557,21.8603959083557,22.6599788665771,22.6599788665771,22.6766469478607,24.2766609191895,25.0066900253296,25.1067488193512,25.2104840278625,25.5100119113922,396.271000392352,11.128906201122,1310.69995117188,355.5,0.730029106140137,2
