blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upleft,0,0,960,540,right,long,short,0.599,1.6,6,6,153.99826002121,154.998268127441,154.998268127441,155.598281145096,155.598281145096,155.614946126938,157.214965105057,157.899927139282,158.000006198883,158.114979982376,158.414976119995,462.743643492037,52.1147637883067,533.700012207031,360,0.684962034225464,1
space,upleft,0,0,960,540,right,inter,inter,0.794,0.8,8,8,159.482100009918,160.48166513443,160.48166513443,161.281679153442,161.281679153442,161.298346042633,162.098349094391,162.603888034821,162.703961133957,162.815030097961,163.115028142929,325.862863709298,44.5811000282299,656.799987792969,420.600006103516,0.505538940429688,1
space,upleft,0,0,960,540,right,inter,long,0.665,0.8,12,12,164.198803186417,165.198384046555,165.198384046555,165.86505818367,165.86505818367,165.881726026535,166.681735038757,167.179665088654,167.279719114304,167.381743192673,167.681752204895,626.555169222428,61.4896518167792,386.399993896484,287.899993896484,0.49793004989624,1
space,upleft,0,0,960,540,right,inter,inter,0.815,0.8,8,8,179.898553133011,180.898564100266,180.898564100266,181.715240001678,181.715240001678,181.731904983521,182.53201508522,183.005269050598,183.105334043503,183.215257167816,183.515267133713,386.492159241651,35.6528934650947,607.099975585938,382.399993896484,0.473253965377808,1
space,upleft,0,0,960,540,right,inter,short,0.79,0.8,6,6,184.598608016968,185.59862112999,185.59862112999,186.381962060928,186.381962060928,186.398627996445,187.198637008667,187.807152032852,187.907205104828,188.015316009521,188.315313100815,291.476558952767,23.8866237139133,695.099975585938,418.399993896484,0.608515024185181,1
space,upleft,0,0,960,540,right,short,short,0.653,0.4,6,6,189.382441043854,190.38200712204,190.38200712204,191.03201508522,191.03201508522,191.048801183701,191.448687076569,192.297969102859,192.398024082184,192.515365123749,192.815827131271,241.757400377336,46.5856898506888,730.400024414062,464.299987792969,0.849282026290894,1
space,upleft,0,0,960,540,right,short,short,0.818,0.4,6,6,193.898720026016,194.898728132248,194.898728132248,195.715403079987,195.715403079987,195.732070207596,196.132072210312,196.676736116409,196.776789188385,196.882081985474,197.182087182999,263.888786495721,6.46597840742439,726.900024414062,416.299987792969,0.544663906097412,1
space,upleft,0,0,960,540,right,short,long,0.913,0.4,12,12,198.249203205109,199.248776197433,199.248776197433,200.16545009613,200.16545009613,200.182115077972,200.582123994827,201.261574983597,201.36163020134,201.465466976166,201.765477180481,616.865382877043,51.7007850244738,398.899993896484,283.700012207031,0.679450988769531,1
space,upleft,0,0,960,540,right,inter,long,0.916,0.8,12,12,202.848817110062,203.848824977875,203.848824977875,204.765500068665,204.765500068665,204.782168149948,205.582179069519,206.451439142227,206.551504135132,206.66553902626,206.965532064438,518.586134005305,44.412218636245,487.899993896484,325.399993896484,0.86926007270813,1
space,upleft,0,0,960,540,right,long,inter,0.792,1.6,8,8,208.032210111618,209.032221078873,209.032221078873,209.832228183746,209.832228183746,209.848896026611,211.44891500473,211.927148103714,212.02721118927,212.132251977921,212.4322681427,334.097338827361,41.0239697331124,650.900024414062,413.200012207031,0.478233098983765,1
space,upleft,0,0,960,540,right,long,inter,0.801,1.6,8,8,213.516040086746,214.515617132187,214.515617132187,215.315625190735,215.315625190735,215.332290172577,216.932307004929,217.708067178726,217.808132171631,217.915655136108,218.215660095215,328.139143523304,51.493778187374,652.299987792969,426,0.775760173797607,1
space,upleft,0,0,960,540,right,short,long,0.661,0.4,12,12,219.282769203186,220.28234910965,220.28234910965,220.949019193649,220.949019193649,220.96569108963,221.365692138672,222.073903083801,222.173967123032,222.2823741436,222.582370996475,572.447061190999,49.6689185689179,438.600006103516,303.700012207031,0.708210945129395,1
space,upleft,0,0,960,540,right,inter,short,0.777,0.8,6,6,223.665724039078,224.6657371521,224.6657371521,225.449073076248,225.449073076248,225.465739011765,226.265745162964,226.837676048279,226.937730073929,227.049213171005,227.349093198776,283.792371496539,33.1362350606723,698.099975585938,430.700012207031,0.571930885314941,1
space,upleft,0,0,960,540,right,short,inter,0.832,0.4,8,8,228.416221141815,229.415785074234,229.415785074234,230.249127149582,230.249127149582,230.265793085098,230.665801048279,231.263581991196,231.363637208939,231.465811014175,231.765814065933,404.108020829554,61.6149318232894,581.700012207031,397.899993896484,0.59778094291687,1
space,upleft,0,0,960,540,right,inter,short,0.516,0.8,6,6,237.915880203247,238.915892124176,238.915892124176,239.432568073273,239.432568073273,239.449234008789,240.249243974686,240.725367069244,240.825421094894,240.932585000992,241.23258805275,286.46283893521,18.6517111747904,720,383.600006103516,0.476123094558716,1
space,upleft,0,0,960,540,right,short,long,0.674,0.4,12,12,246.349742174149,247.349322080612,247.349322080612,248.015995979309,248.015995979309,248.032662153244,248.432672023773,248.953946113586,249.054001092911,249.166012048721,249.466014146805,693.049953902846,35.8217432715098,339.200012207031,231.899993896484,0.521274089813232,1
space,upleft,0,0,960,540,right,long,long,0.51,1.6,12,12,254.466075181961,255.466085195541,255.466085195541,255.98287320137,255.98287320137,255.999425172806,257.599439144135,258.131692171097,258.231756210327,258.349449157715,258.649450063705,684.014094393782,32.2101627788998,348.700012207031,233.100006103516,0.53225302696228,1
space,upleft,0,0,960,540,right,long,long,0.59,1.6,12,12,259.732802152634,260.732813119888,260.732813119888,261.316152095795,261.316152095795,261.332815170288,262.932834148407,263.581537008286,263.68160200119,263.799523115158,264.099519014359,637.819858811971,53.7925360579217,379.700012207031,275.299987792969,0.64870285987854,1
space,upleft,0,0,960,540,right,long,long,0.961,1.6,12,12,265.166197061539,266.166206121445,266.166206121445,267.132887125015,267.132887125015,267.149552106857,268.749569177628,269.50745010376,269.607503175735,269.716251134872,270.016250133514,597.61689187603,39.7438398381639,420.799987792969,282.299987792969,0.757880926132202,1
space,upleft,0,0,960,540,right,long,short,0.833,1.6,6,6,271.099594116211,272.09961104393,272.09961104393,272.932948112488,272.932948112488,272.949620008469,274.549750089645,275.188254117966,275.288308143616,275.399645090103,275.699649095535,298.402821062677,2.18984417637525,701,391.799987792969,0.638504028320312,1
space,downleft,0,1080,960,540,right,long,long,0.613,1.6,12,12,6.33224391937256,7.33223581314087,7.33223581314087,7.9486038684845,7.9486038684845,7.96515393257141,9.56516790390015,10.1697738170624,10.2698268890381,10.3818438053131,10.6818518638611,363.828101027352,40.7842651817035,624.900024414062,681.700012207031,0.604605913162231,2
space,downleft,0,1080,960,540,right,long,long,0.596,1.6,12,12,11.7656178474426,12.7652049064636,12.7652049064636,13.3652110099792,13.3652110099792,13.3818788528442,14.9818968772888,15.5294978618622,15.6295540332794,15.7319078445435,16.0319080352783,343.984936335564,57.5566848269278,636.200012207031,656.099975585938,0.547600984573364,2
space,downleft,0,1080,960,540,right,long,short,0.909,1.6,6,6,17.0985898971558,18.0986008644104,18.0986008644104,19.0152788162231,19.0152788162231,19.0319449901581,20.631963968277,21.1473109722137,21.2473549842834,21.3653039932251,21.6653068065643,161.939047981737,6.90725874033042,815.599975585938,613.299987792969,0.515347003936768,2
space,downleft,0,1080,960,540,right,short,long,0.743,0.4,12,12,22.7490990161896,23.7486598491669,23.7486598491669,24.4986679553986,24.4986679553986,24.5153458118439,24.9153409004211,25.6200909614563,25.720134973526,25.8320198059082,26.1320199966431,465.002392060065,33.3704470477375,539.400024414062,738.299987792969,0.704750061035156,2
space,downleft,0,1080,960,540,right,inter,inter,0.712,0.8,8,8,27.1987059116364,28.1987149715424,28.1987149715424,28.9153888225555,28.9153888225555,28.9320559501648,29.7320659160614,30.5461518764496,30.6462078094482,30.7487459182739,31.0487489700317,206.217891641362,2.40229204346808,779.099975585938,639,0.814085960388184,2
space,downleft,0,1080,960,540,right,inter,short,0.609,0.8,6,6,32.132091999054,33.1321020126343,33.1321020126343,33.7487769126892,33.7487769126892,33.7654418945312,34.5654499530792,35.0718989372253,35.171942949295,35.282124042511,35.5821309089661,315.794700322005,46.4004920183184,665,652.700012207031,0.506448984146118,2
space,downleft,0,1080,960,540,right,inter,long,0.763,0.8,12,12,36.6492278575897,37.6488168239594,37.6488168239594,38.4156129360199,38.4156129360199,38.4321639537811,39.2321698665619,40.0816550254822,40.1817018985748,40.2988538742065,40.5989739894867,620.826615649828,27.8359603408994,405.799987792969,819.799987792969,0.849485158920288,2
space,downleft,0,1080,960,540,right,short,short,0.804,0.4,6,6,41.6993119716644,42.6988768577576,42.6988768577576,43.498988866806,43.498988866806,43.5156598091125,43.9155609607697,44.8178069591522,44.9178619384766,45.0323529243469,45.3322370052338,206.390734779525,18.6680525511522,771.700012207031,624.5,0.902245998382568,2
space,downleft,0,1080,960,540,right,inter,short,0.833,0.8,6,6,46.3989160060883,47.3989298343658,47.3989298343658,48.2322750091553,48.2322750091553,48.2489418983459,49.0489518642426,49.8164238929749,49.9164679050446,50.032292842865,50.332300901413,218.125474832713,2.44586350577131,768.700012207031,644.799987792969,0.7674720287323,2
space,downleft,0,1080,960,540,right,short,short,0.814,0.4,6,6,51.4156408309937,52.4156520366669,52.4156520366669,53.23233294487,53.23233294487,53.2489988803864,53.6490030288696,54.6003060340881,54.7003488540649,54.8156850337982,55.1161518096924,170.597064720388,9.87058364850443,816.400024414062,632.099975585938,0.951303005218506,2
space,downleft,0,1080,960,540,right,inter,inter,0.651,0.8,8,8,56.182363986969,57.1823728084564,57.1823728084564,57.8323838710785,57.8323838710785,57.8490509986877,58.64906001091,59.6209568977356,59.7210009098053,59.8324098587036,60.1328489780426,320.135977030172,2.00461309603664,680,695.200012207031,0.971896886825562,2
space,downleft,0,1080,960,540,right,short,short,0.78,0.4,6,6,61.2157528400421,62.2157649993896,62.2157649993896,62.9991109371185,62.9991109371185,63.0158970355988,63.415778875351,64.1461608409882,64.2462048530579,64.3491218090057,64.6491239070892,227.766404056645,32.1774733765827,747.700012207031,622.5,0.730381965637207,2
space,downleft,0,1080,960,540,right,long,short,0.928,1.6,6,6,65.7162458896637,66.7158169746399,66.7158169746399,67.6491599082947,67.6491599082947,67.665825843811,69.2658479213715,69.8717148303986,69.9717600345612,70.0825200080872,70.3825299739838,187.706382581978,4.59211959585924,798.700012207031,636,0.6058669090271,2
space,downleft,0,1080,960,540,right,inter,long,0.594,0.8,12,12,71.466344833374,72.466001033783,72.466001033783,73.0658910274506,73.0658910274506,73.0825569629669,73.8825659751892,74.7226769924164,74.8227198123932,74.9325790405273,75.2325809001923,664.917992691125,24.6220255477526,368.799987792969,844.299987792969,0.840111017227173,2
space,downleft,0,1080,960,540,right,short,inter,0.932,0.4,8,8,76.2992599010468,77.2992708683014,77.2992708683014,78.2326118946075,78.2326118946075,78.2492849826813,78.6492848396301,79.1606948375702,79.2607378959656,79.3659608364105,79.6659638881683,355.006254518242,34.3891248952889,668.900024414062,743.200012207031,0.511409997940063,2
space,downleft,0,1080,960,540,right,inter,short,0.635,0.8,6,6,80.74973487854,81.7493228912354,81.7493228912354,82.3826649188995,82.3826649188995,82.3993299007416,83.1993408203125,83.6823990345001,83.7824409008026,83.8993499279022,84.1993520259857,287.448758757337,10.2518979459964,704.599975585938,671.900024414062,0.483058214187622,2
space,downleft,0,1080,960,540,right,short,inter,0.617,0.4,8,8,85.2660279273987,86.2660388946533,86.2660388946533,86.882709980011,86.882709980011,86.8993828296661,87.2993879318237,87.7781739234924,87.8782179355621,87.9827289581299,88.2827339172363,253.525405950573,26.6102739938498,753.299987792969,686.799987792969,0.478785991668701,2
